id,common name,longitude,latitude,date,hour,NDVI_mean,distance_to_water_km_comprehensive,animal_group,log_dist_to_water,near_water,hour_sin,hour_cos,day,month,season,season_encoded,animal_label,datetime,date_only,temperature_C
43694,African Savanna Elephant,29.722022808,-23.6381345664,2023-12-09,8,0.3532043478260869,0.9631082886150087,Elephant,0.6745290786301649,0,0.8660254037844387,-0.4999999999999998,9,12,wet,1,1,2023-12-09 08:00:00,2023-12-09,29.1
43694,African Savanna Elephant,29.9474631462,-22.8086780776,2023-12-10,13,0.3592565217391305,1.6332590896928267,Elephant,0.9682222766198797,0,-0.2588190451025208,-0.9659258262890683,10,12,wet,1,1,2023-12-10 13:00:00,2023-12-10,22.9
43694,African Savanna Elephant,31.4620740371,-25.3840604628,2025-02-19,8,0.519504347826087,1.0946830165077803,Elephant,0.7394022371568237,0,0.8660254037844387,-0.4999999999999998,19,2,wet,1,1,2025-02-19 08:00:00,2025-02-19,23.4
43694,African Savanna Elephant,31.9853240863,-25.1132272283,2025-01-11,10,0.4998521739130435,0.6782988602444517,Elephant,0.5177806972186465,0,0.49999999999999994,-0.8660254037844387,11,1,wet,1,1,2025-01-11 10:00:00,2025-01-11,30.4
43694,African Savanna Elephant,31.5810312226,-25.5616949239,2025-02-12,14,0.7540304347826088,0.492880038995786,Elephant,0.400707166364258,1,-0.4999999999999997,-0.8660254037844388,12,2,wet,1,1,2025-02-12 14:00:00,2025-02-12,27.1
43694,African Savanna Elephant,31.5544819637,-25.4382209662,2025-02-11,8,0.5406478260869565,0.5221070867806229,Elephant,0.4200956162157929,0,0.8660254037844387,-0.4999999999999998,11,2,wet,1,1,2025-02-11 08:00:00,2025-02-11,23.5
43694,African Savanna Elephant,31.4043658475,-23.971884512,2025-02-03,12,0.4138608695652174,0.1984218768898016,Elephant,0.18100558869580616,1,1.2246467991473532e-16,-1.0,3,2,wet,1,1,2025-02-03 12:00:00,2025-02-03,38.2
43694,African Savanna Elephant,31.4866458464,-23.9751244836,2025-02-02,14,0.4329869565217391,0.0099189784450333,Elephant,0.009870108274069861,1,-0.4999999999999997,-0.8660254037844388,2,2,wet,1,1,2025-02-02 14:00:00,2025-02-02,35.3
43694,African Savanna Elephant,31.9572942165,-25.1002273662,2025-01-11,10,0.4623521739130435,2.080398684350648,Elephant,1.1250590315794542,0,0.49999999999999994,-0.8660254037844387,11,1,wet,1,1,2025-01-11 10:00:00,2025-01-11,30.4
43694,African Savanna Elephant,32.4799500443,-28.3850036616,2025-02-12,8,0.461595652173913,5.455034546928244,Elephant,1.8648603762483809,0,0.8660254037844387,-0.4999999999999998,12,2,wet,1,1,2025-02-12 08:00:00,2025-02-12,25.5
43694,African Savanna Elephant,20.2343111666,-32.2786595299,2025-01-30,0,0.3001347826086956,1.3051194287213737,Elephant,0.8351324880006754,0,0.0,1.0,30,1,wet,1,1,2025-01-30 00:00:00,2025-01-30,19.5
43694,African Savanna Elephant,25.6984567757,-33.4485608351,2025-02-15,11,0.696104347826087,0.8581429419733785,Elephant,0.6195775706796798,0,0.258819045102521,-0.9659258262890682,15,2,wet,1,1,2025-02-15 11:00:00,2025-02-15,29.0
43694,African Savanna Elephant,25.7175087336,-33.4187984095,2025-02-15,11,0.5499652173913043,1.1456510276411482,Elephant,0.7634430157201355,0,0.258819045102521,-0.9659258262890682,15,2,wet,1,1,2025-02-15 11:00:00,2025-02-15,29.0
43694,African Savanna Elephant,31.4606981725,-23.4085072869,2025-02-04,13,0.3192869565217391,4.086883476166192,Elephant,1.6266653593793763,0,-0.2588190451025208,-0.9659258262890683,4,2,wet,1,1,2025-02-04 13:00:00,2025-02-04,37.3
43694,African Savanna Elephant,32.1973686965,-28.1357380855,2025-02-15,17,0.6745652173913044,0.4023003688343797,Elephant,0.33811400877145587,1,-0.9659258262890683,-0.25881904510252063,15,2,wet,1,1,2025-02-15 17:00:00,2025-02-15,24.3
43694,African Savanna Elephant,31.4787667086,-23.9057329431,2025-02-15,10,0.4420260869565217,0.3606658433561692,Elephant,0.30797417064060173,1,0.49999999999999994,-0.8660254037844387,15,2,wet,1,1,2025-02-15 10:00:00,2025-02-15,28.0
43694,African Savanna Elephant,31.413252876,-23.8866699642,2025-02-15,12,0.3621130434782608,0.0529966178437358,Elephant,0.051640021222402716,1,1.2246467991473532e-16,-1.0,15,2,wet,1,1,2025-02-15 12:00:00,2025-02-15,29.6
43694,African Savanna Elephant,31.5144861732,-23.9356402479,2025-01-30,0,0.4086043478260869,0.5883020305400104,Elephant,0.46266554029422535,0,0.0,1.0,30,1,wet,1,1,2025-01-30 00:00:00,2025-01-30,21.6
43694,African Savanna Elephant,31.7581141275,-24.9192098822,2025-01-31,12,0.4612695652173913,0.2119138380093753,Elephant,0.19220079436871496,1,1.2246467991473532e-16,-1.0,31,1,wet,1,1,2025-01-31 12:00:00,2025-01-31,37.4
43694,African Savanna Elephant,27.0831668945,-25.2997843775,2025-02-02,18,0.3810304347826087,0.4015364690799203,Elephant,0.33756911274681517,1,-1.0,-1.8369701987210297e-16,2,2,wet,1,1,2025-02-02 18:00:00,2025-02-02,24.3
